seconds,scenario_count,binary_cells,separation_rounds,solver_status,relative_gap,relaxed_objective,direction_feasible_objective,scenario_expected_emergency_cost,scenario_mean_final_soc,max_direction_violation_kwh,method,date
2.693032099996344,21,0,0,0,0.006407949057783074,52086.35760442405,52422.27688419094,3812.4172189040755,3326.465402035942,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-27
2.7579655000008643,21,0,0,0,0.00684268726534684,50128.236513704775,50473.61165340157,2041.1843747912028,2762.592631717742,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-28
2.716091800000868,21,0,0,0,0.007451359729490817,50867.521008940006,51249.398714683215,1024.0491958549153,1679.0469572653951,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-29
3.6153617999952985,21,0,0,0,0.005592383331477605,51595.54044640545,51885.705199304,1014.6182884120786,1646.520374569909,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-30
4.380993400001898,21,0,0,0,0.006020449034817789,50818.24623341865,51126.04799975281,1001.5656017943376,1682.342827891155,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-31
3.191923799997312,21,0,0,0,0.00029341166362030637,23809.222108673373,23816.21006248894,239.93390466065688,1722.2368026543363,5.684341886080802e-14,fixed_direction_LP_with_global_relaxation_bound,2025-08-01
2.111157599996659,21,0,0,0,0.00018827618904304093,23641.75676963551,23646.208787711377,294.42227418195114,1688.1034117878683,4.973799150320701e-14,fixed_direction_LP_with_global_relaxation_bound,2025-08-02
3.5572025000001304,21,0,0,0,0.008426005108821619,49299.34148204783,49718.26786104677,1140.6048246610667,1738.922358887644,4.263256414560601e-14,fixed_direction_LP_with_global_relaxation_bound,2025-08-03
2.6975859999947716,21,0,0,0,0.007878744358466815,48712.523656152436,49099.365001159626,1124.6755323251157,1784.9643084915622,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-04
2.8140676000039093,21,0,0,0,0.0076962851854615886,47491.850432764644,47860.19615137778,1113.917531951652,1749.432961618838,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-05
1.985610000003362,21,0,0,0,0.007543277822230963,46751.817012847176,47107.15940364499,1081.8547644224434,1699.8846940557717,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-06
2.0605362000060268,21,0,0,0,0.005825547260545278,46509.59130914497,46782.122776327094,1079.0659048214934,1806.0470277995635,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-07
1.68494500000088,21,0,0,0,7.934871988235125e-05,23020.67669716988,23022.50350335136,251.29810249668247,1814.980515842719,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-08
1.4726207000057912,21,0,0,0,7.813662115808658e-05,22443.61403983597,22445.367845040033,262.7450612778871,1814.5399859129802,4.973799150320701e-14,fixed_direction_LP_with_global_relaxation_bound,2025-08-09
1.470560600006138,21,0,0,0,0.004467515311248308,45414.53216100835,45618.33276109215,979.5625102778594,1805.6657329282732,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-10
3.312385400000494,21,0,0,0,0.004187978255867676,45087.79788595133,45277.418731078906,894.891123954416,1809.9349357653537,4.973799150320701e-14,fixed_direction_LP_with_global_relaxation_bound,2025-08-11
1.524158800006262,21,0,0,0,0.004613365407460916,44171.551900454484,44376.27587649505,971.8768694162943,1788.722636149777,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-12
1.8522277000010945,21,0,0,0,0.004070566683524268,45060.04373908579,45244.213326474804,1099.5293106524991,1813.3733372059783,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-13
2.86228950000077,21,0,0,0,0.004117591409049614,44929.63725115331,45115.40405129071,995.5155967110969,1836.6525070230334,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-14
0.7127634999924339,21,0,0,0,0.00022162225137886002,22667.19113776165,22672.21580527216,490.8059580553253,1768.7459104693526,2.1316282072803006e-14,fixed_direction_LP_with_global_relaxation_bound,2025-08-15
1.9948682999965968,21,0,0,0,0.0002727930039715715,22822.124107352287,22828.351521939676,474.85918821986496,1730.1484614001051,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-16
2.20558589999564,21,0,0,0,0.0034896842976601286,45225.74768023987,45384.12394493356,894.8683545586811,1850.5917653400188,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-17
1.4823155000049155,21,0,0,0,0.0031174512514939813,44980.46250019799,45121.12540907332,901.3405088286447,1841.837727971061,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-18
1.556741200009128,21,0,0,0,0.0006945755101673381,44908.77350287239,44939.987717768374,630.6694306626284,1825.2608080623943,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-19
1.2303875000070548,21,0,0,0,0.0020179768647360795,44421.64770074371,44511.470819071976,898.9675957425143,1808.1889017469643,1.4210854715202004e-14,fixed_direction_LP_with_global_relaxation_bound,2025-08-20
1.2336788999964483,21,0,0,0,0.004937453514867964,45817.90324919077,46045.249528317334,1095.6229222985958,1792.1284312896369,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-21
0.7468979999976,21,0,0,0,6.568176461035327e-05,22748.059638877105,22749.553869719366,307.06265178831814,1732.035844473092,1.4210854715202004e-14,fixed_direction_LP_with_global_relaxation_bound,2025-08-22
0.8864915999874938,21,0,0,0,6.435267011142158e-05,23363.637831631968,23365.14144087122,312.1702002182876,1743.7101161151877,4.529709940470639e-14,fixed_direction_LP_with_global_relaxation_bound,2025-08-23
2.7010129999980563,21,0,0,0,0.0045918118812637325,46392.599420261045,46606.60819752786,1151.1467993309343,1772.2514087260113,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-24
2.510575100008282,21,0,0,0,0.004366859135386144,46574.45464039957,46778.73076819644,1175.3163281636805,1740.0327581721087,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-25
2.8432173999899533,21,0,0,0,0.0035777561663600447,47428.560259825244,47598.85736527555,851.0181294448876,1733.6498518772953,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-26
3.5533683999965433,21,0,0,0,0.003635215817026895,47307.69742499198,47480.29855730465,850.6967838567738,1738.5471866551763,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-27
1.986887499995646,21,0,0,0,0.0036423967974077024,47216.366931644916,47388.97638747107,862.7302185613162,1747.7137900531366,8.881784197001252e-14,fixed_direction_LP_with_global_relaxation_bound,2025-08-28
1.1105321000068216,21,0,0,0,0.00017053960198254355,24398.094310050765,24402.255861052785,315.8910118588222,1546.1052153348196,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-29
0.7948412999976426,21,0,0,0,0.00014095034679554788,23853.578398417198,23856.941042530623,295.0762066321945,1606.0384184274628,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-30
2.4382201000116765,21,0,0,0,0.002452684830251328,48275.11057995843,48393.805332174794,696.0759587098427,1764.4241933865155,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-08-31
2.157713699998567,21,0,0,0,0.0023805305242286454,47803.529670531185,47917.59897754498,673.6000151931333,1767.4175167848402,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-09-01
1.9478383000096073,21,0,0,0,0.002036269359094486,45512.649736148014,45605.51484864003,639.8733350552699,1973.1472474411175,5.684341886080802e-14,fixed_direction_LP_with_global_relaxation_bound,2025-09-02
1.7770971999998437,21,0,0,0,0.0037161046893039854,45073.40068236002,45241.52291782621,986.9049446165604,2072.8796433616544,4.529709940470639e-14,fixed_direction_LP_with_global_relaxation_bound,2025-09-03
1.5136129999882542,21,0,0,0,0.003779549711477051,45600.93313434001,45773.93800853333,944.8829561960781,2258.9928508593625,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-09-04
0.7120660999935353,21,0,0,0,1.7071829865676088e-16,21309.835182964664,21309.835182964667,279.7759533448842,2390.7329125135893,4.440892098500626e-14,fixed_direction_LP_with_global_relaxation_bound,2025-09-05
0.7324025999987498,21,0,0,0,0.0,21718.18709809373,21718.18709809373,249.60905409912283,2596.7009760364035,2.842170943040401e-14,fixed_direction_LP_with_global_relaxation_bound,2025-09-06
1.6021154000045499,21,0,0,0,0.004297994142468853,44030.72805883219,44220.788749854415,1057.2645412942027,2856.928120445494,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-09-07
2.6737864000024274,21,0,0,0,0.004307753477954952,35127.09951467181,35279.07306436385,1016.8566463807367,3094.007320178586,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-09-08
1.2370828999992227,21,0,0,0,0.0026875649410859318,38669.93602464646,38774.14405482883,693.2233339477052,3126.4271922452253,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-09-09
1.142150200001197,21,0,0,0,0.0023754018929739236,38669.31173474963,38761.385603486444,634.7610548303571,3115.701002264914,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-09-10
1.175869500002591,21,0,0,0,0.004318406588903843,38892.864408840505,39061.54805533545,813.0053234383016,3042.2573013803567,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-09-11
0.9002305000030901,21,0,0,0,0.00019784847006007762,16155.62158192054,16158.818579454464,299.0140338107733,3070.0789524077995,1.7763568394002505e-15,fixed_direction_LP_with_global_relaxation_bound,2025-09-12
0.7974259000038728,21,0,0,0,0.0004085805574003873,16386.646267761025,16393.344269500314,349.279671671939,2977.9984809068937,0.0,fixed_direction_LP_with_global_relaxation_bound,2025-09-13
1.020683700000518,21,0,0,0,0.005190335795820529,39058.70196139185,39262.48745546491,883.916626739606,2919.412918811545,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-09-14
