date,same_plan_initial_soc_kwh,settlement_cost,ldr_emergency_cost,beta1_emergency_cost,beta0_emergency_cost,ldr_total_cost,beta1_total_cost,beta0_total_cost
2025-06-30,2084.1459016916942,49150.029971343574,185.72192057499979,970.0854110908717,185.72192057499979,49335.751891918575,50120.115382434444,49335.751891918575
2025-07-01,1790.1322390156286,53717.67951449227,19404.734236970144,34562.71264069688,16626.53540626529,73122.41375146242,88280.39215518915,70344.21492075757
2025-07-02,1200.0,46289.511116919726,24559.41155483071,29413.90990429329,20315.3764281002,70848.92267175044,75703.42102121301,66604.88754501993
2025-07-03,1200.0,51255.25780109932,23515.660085777934,28231.400448381755,14423.892268771122,74770.91788687726,79486.65824948107,65679.15006987043
2025-07-04,1200.0,20109.306839432764,26998.516466232933,28821.482500646394,21901.7153288369,47107.8233056657,48930.78934007916,42011.022168269665
2025-07-05,1200.000006625363,21745.383184718885,21675.586156863596,23891.29116042357,16366.57304353289,43420.96934158248,45636.674345142455,38111.95622825177
2025-07-06,1207.7429999999997,52447.91100701915,17381.869504422953,20529.398475773934,12811.507686543346,69829.7805114421,72977.30948279309,65259.4186935625
2025-07-07,1200.0000046449984,49050.875006475704,8078.264869497833,17405.917310368117,8132.864390162012,57129.13987597354,66456.79231684381,57183.73939663771
2025-07-08,1320.7775100000001,61156.78468882531,0.0,9.188446666666364,0.0,61156.78468882531,61165.97313549198,61156.78468882531
2025-07-09,3859.794729026207,59082.20540971267,28.02070767500043,28.02070767500043,28.02070767500043,59110.22611738767,59110.22611738767,59110.22611738767
2025-07-10,4101.385272915036,56791.582868116384,0.0,192.83697496220233,0.0,56791.582868116384,56984.419843078584,56791.582868116384
2025-07-11,3832.4268560632563,31146.852659817596,0.0,0.0,0.0,31146.852659817596,31146.852659817596,31146.852659817596
2025-07-12,4054.002758584222,30111.070591419022,0.0,0.0,0.0,30111.070591419022,30111.070591419022,30111.070591419022
2025-07-13,3785.4147853703707,58409.96523732427,236.06458757500076,236.06458757500076,236.06458757500076,58646.02982489927,58646.02982489927,58646.02982489927
2025-07-14,3990.9190052508966,56187.96278793539,88.52202568702951,88.52202568702951,0.0,56276.48481362242,56276.48481362242,56187.96278793539
